"GiroX"	"GiroY"	"GiroZ"
-345.38	-56.3	37.16
-315.25	-51.94	34.05
-285.89	-47.11	30.86
-257	-42.21	27.7
-228.43	-37.7	24.61
-200.18	-33.53	21.65
-171.78	-29.33	18.9
-143.16	-24.78	16.41
-112.93	-19.73	13.75
-77.45	-14	10.02
-34.91	-7.54	4.85
-65.12	-13.32	11.01
-132.14	-20.04	18.74
-197.81	-27.01	26.33
-260.08	-33.99	33.2
-317.54	-40.59	39.04
-369.38	-46.59	43.8
-414.03	-51.63	47.45
-450.25	-55.51	50.17
-477.94	-58.32	52.21
-496.92	-60.26	53.61
-506.92	-61.24	54.45
-508.95	-61.26	54.96
-504.41	-60.58	55.18
-493.93	-59.49	54.99
-477.51	-58.09	54.14
-454.72	-56.29	52.42
-425.18	-53.89	49.73
-390.27	-50.84	46.3
-352.12	-47.17	42.33
-311.92	-42.98	38.07
-270.59	-38.58	33.77
-228.5	-34.18	29.33
-185.14	-29.58	24.61
-140.22	-24.59	19.55
-93.03	-19.22	13.86
-42.35	-13.44	7.16
-28.79	-28.95	13.26
-102.37	-35.01	18.97
-178.58	-39.99	25.16
-256.64	-44.18	32.11
-333.57	-47.98	39.6
-404.82	-51.61	46.84
-466.18	-55.11	53
-514.69	-58.3	57.44
-549.08	-60.86	59.91
-567.65	-62.27	60.23
-569.57	-62.08	58.75
-557.27	-60.44	56.09
-533.18	-57.5	52.57
-497.89	-53.45	48.31
-452.02	-48.66	43.41
-396.57	-43.25	37.75
-331.96	-37.13	31.12
-257.9	-30	23.37
-175.56	-21.55	14.5
-87.53	-11.87	4.78
-78.06	-44.22	6.45
-217.27	-60.64	20.16
-353.69	-74.49	34.89
-480.33	-84.64	49.67
-590.15	-90.1	62.73
-676.62	-90.49	72.25
-733.49	-86.44	76.77
-755.31	-79.01	75.47
-740.5	-69.74	68.73
-694.04	-60.17	58.13
-624.32	-50.92	45.49
-539.68	-41.7	32.63
-445.43	-31.68	20.75
-341.86	-19.98	10.02
-227.43	-6.27	-0.21
-102.85	9.19	-10.69
-0.69	-26.11	-1.74
-142.06	-46.51	14.15
-281.38	-65.78	31.01
-412.27	-82.52	48.72
-527.2	-95.68	66.12
-620.14	-104.59	81.54
-686.32	-109.01	93.16
-719.86	-108.98	99.11
-715.82	-104.77	98.13
-675.2	-97.3	90.18
-604.42	-87.67	76.8
-511.12	-76.42	60.42
-402.78	-63.3	43.42
-282.88	-47.56	26.83
-151.77	-28.92	10.66
-11.3	-8.02	-5.69
-53.31	-20.19	4.1
-192.87	-35.59	20.03
-326.63	-49.71	37.98
-447.48	-61.34	57.19
-548.34	-69.31	75.41
-619.76	-72.91	89.36
-651.71	-71.82	96.09
-639.88	-66.33	93.71
-585.91	-57.65	82.08
-498.45	-47.26	63.91
-391.18	-35.81	43.38
-272.96	-23.12	23.91
-147.06	-9.18	6.99
-16.43	5.46	-7.29
-60.37	-17.38	21.05
-187.69	-34.98	37.1
-310.55	-51.41	53.23
-424.3	-65.68	69.36
-522.75	-76.77	84.64
-598.56	-83.82	97.36
-643.21	-86.66	105.27
-647.6	-85.32	105.95
-608.49	-79.97	98.38
-532.53	-71.32	83.22
-432.35	-59.94	63.04
-319.73	-46.1	41.11
-200.49	-30	19.68
-76.27	-11.96	-0.4
-60.55	-0.4	13.37
-187.15	-18.25	33.35
-311.39	-36.52	53.83
-423.85	-53.9	74.14
-516.69	-68.58	92.59
-583.69	-78.7	106.58
-620.03	-82.84	114.05
-624.35	-81.04	114.11
-598.67	-74.53	106.78
-548.67	-64.97	93.7
-480.88	-53.67	77.02
-399.24	-41.49	58.57
-306.29	-28.68	39.63
-204.41	-14.94	20.61
-93.87	0.19	1.03
-24.11	-1.49	39.01
-147.32	-27.4	66.46
-263.27	-51.42	91.43
-368.69	-72.7	112.52
-459.66	-90.66	128.32
-530.77	-104.8	138.27
-576.18	-114.56	142.98
-591.91	-119.76	143.22
-581.22	-120.46	139.31
-550.53	-116.65	131.06
-505.64	-108.86	118.63
-452.1	-98.27	102.89
-391.78	-85.83	84.57
-322.75	-72.13	64.27
-244.74	-57.52	42.9
-160.82	-42.06	21.53
-72.6	-25.96	0.73
-4.01	28.02	-1.01
-101.05	16.46	17.26
-193.62	4.82	34.95
-277.58	-6.21	51.79
-347.38	-16.01	66.8
-399.36	-24.23	78.71
-431.31	-30.32	85.89
-440.51	-33.21	86.98
-427.2	-32.49	81.85
-392.26	-28.7	70.55
-336.13	-22.53	53.9
-262.62	-14.86	33.82
-176.79	-6.42	12.06
-81.85	2.43	-10.23
-70.57	-19.27	49.53
-184.18	-38.55	69.79
-287.86	-56.8	87.47
-377.42	-72.42	101.81
-450.57	-84.18	112.36
-505.51	-91.66	118.81
-539.69	-94.85	120.43
-551.55	-94.01	116.87
-542.63	-89.72	108.72
-514.7	-82.7	96.75
-470.9	-73.52	82.21
-415.95	-62.68	66.61
-351.62	-50.59	50.79
-278.2	-37.55	35.25
-197.55	-23.57	20.53
-112.28	-8.61	6.45
-24.76	7.15	-7.34
-31.09	-15.48	-1.57
-137.56	-34.59	13.94
-238	-52.21	28.53
-327.36	-67.14	42.1
-401.91	-78.5	54.55
-460.48	-85.72	65.47
-500.38	-88.71	73.77
-518.77	-87.95	78.14
-514.77	-83.93	77.63
-487.71	-77.2	71.61
-440.4	-68.47	61.1
-378.1	-58.15	48.22
-303.3	-46.17	34.55
-217.32	-32.39	20.9
-123.47	-17.17	7.68
-24.64	-1.24	-5.03
-17.65	-22.4	19.05
-136.95	-43.53	33.4
-250.34	-64.05	46.54
-352.84	-82.53	58.1
-440.54	-97.51	67.47
-509.25	-107.93	73.83
-555.19	-113.3	76.6
-577.63	-113.81	75.7
-576.45	-110.21	71.21
-553.22	-103.44	63.71
-513.34	-94.28	54.27
-460.32	-83.24	43.72
-395.69	-70.57	32.58
-320.94	-56.46	21.15
-236.52	-41.15	9.59
-144.46	-24.71	-1.91
-48.33	-7.35	-13.35
-59.91	-28.61	7.61
-167.03	-44.39	21.46
-269.55	-59.07	35.81
-362.54	-71.64	50.16
-440.11	-81.15	63.2
-496.37	-86.9	73.44
-526.5	-88.62	79.25
-527.26	-86.27	79.11
-498.56	-80.22	72.44
-446.11	-71.56	60.51
-376.6	-61.23	45.37
-294.97	-49.41	29.12
-205.18	-36.04	13.5
-109.38	-21.23	-0.72
-9	-5.33	-13.75
-21.21	-20.69	19.08
-143.24	-39.69	35.18
-261.3	-58.03	50.68
-370.27	-74.6	65.37
-465.14	-88.29	78.63
-541.08	-98.09	89.45
-594.34	-103.29	96.53
-621.41	-103.42	98.82
-619.67	-98.78	95.8
-590.59	-90.62	87.51
-538.98	-80.2	74.94
-469.98	-68.12	59.34
-387.81	-54.67	42.19
-295.63	-39.98	24.73
-195.57	-24.03	7.66
-89.29	-7.02	-9.19
-98.02	-35.98	14.39
-219.05	-54.22	33.44
-333.61	-71.22	52.18
-433.92	-86.15	69.98
-514.45	-98.13	85.76
-570.52	-106.08	97.71
-594.99	-108.73	103.4
-585.17	-105.85	101.37
-545.1	-98.32	91.74
-482.47	-87.53	76.42
-405.54	-74.7	58.19
-319.26	-60.28	39.38
-225.5	-44.48	21.29
-126.08	-27.76	4.14
-23.05	-10.6	-12.32
-58.88	-37.36	23.78
-179.95	-54.68	41.92
-295.34	-70.61	59.19
-401.58	-84.41	75
-495.46	-95.31	88.68
-573.32	-102.74	99.48
-630.88	-106.47	106.43
-663.54	-106.21	108.71
-667.17	-101.91	105.78
-642.48	-94.05	98.12
-593.56	-83.48	86.66
-525.67	-70.99	72.68
-444.97	-56.96	57.41
-355.68	-41.71	41.81
-258.98	-25.52	26.28
-155.78	-8.78	10.68
-47.69	8.11	-5.53
-13.67	-22.34	-7.25
-133.95	-41.53	12.59
-252.03	-60.39	32.59
-363.26	-77.97	52.47
-461.8	-93.05	71.21
-541.41	-104.52	87.21
-596.21	-111.36	98.87
-621.46	-112.95	104.77
-615.26	-109.43	104.08
-581.63	-101.92	97.07
-528.47	-91.76	85.3
-463.38	-80.05	71.02
-389.37	-67.27	56.05
-307.56	-53.43	41.34
-219.42	-38.39	26.95
-125.65	-22.16	12.49
-26.71	-4.95	-2.52
-57.19	-36.91	-6.75
-171.56	-50.42	13.42
-283.12	-61.25	32.7
-388.84	-68.91	51.07
-484.82	-73.26	68.17
-565.89	-74.37	83.26
-626.34	-72.63	95.23
-661.6	-68.86	102.68
-668.52	-64.03	104.32
-648.6	-59.22	100.06
-607.89	-54.93	91.37
-553.44	-51.03	80.34
-492.52	-46.94	69.08
-429.49	-41.92	58.81
-363.06	-35.46	49.69
-290.21	-27.57	41.21
-210.29	-18.73	32.32
-124.61	-9.39	21.93
-35.64	0.03	9.5
-68.16	-36.94	5.47
-185.25	-51.66	25.39
-296.77	-64.15	44.92
-399.81	-73.77	63.51
-491.14	-80.26	80.2
-566.9	-83.7	93.89
-623.56	-84.35	103.59
-657.52	-82.41	108.61
-665.51	-78.36	108.54
-648.54	-73.22	103.87
-611.28	-67.9	95.58
-558.55	-62.59	85.12
-495.45	-56.74	73.9
-425.93	-49.61	62.78
-351.41	-40.74	52.08
-272.28	-30.21	41.66
-188.05	-18.6	30.96
-98.72	-6.56	19.51
-6.03	5.59	7.1
-1.89	-29.48	-11.82
-110.94	-45.08	5.66
-217.2	-58.97	22.68
-319.52	-70.75	39.68
-415.79	-80.12	56.57
-501.45	-86.7	72.6
-570.72	-90.16	86.28
-617.56	-90.13	95.71
-638.62	-86.89	99.68
-634.88	-81.67	98.03
-610.26	-76	91.8
-570.19	-70.79	82.79
-520.24	-65.86	72.89
-464.31	-60.63	63.51
-403.48	-54.65	55.2
-337.84	-47.62	47.81
-268.38	-39.41	40.74
-195.21	-29.86	32.96
-118.56	-19.03	23.73
-40.57	-7.4	12.92
-38.19	-23.2	12.34
-116.83	-30.51	24.45
-191.4	-36.94	34.91
-259.59	-42.35	43.24
-318.98	-46.65	49.32
-368.61	-49.98	53.56
-410.11	-52.6	56.64
-444.99	-54.75	59.12
-473.64	-56.67	61.53
-496.5	-58.61	64.17
-512.89	-60.66	66.89
-522.3	-62.6	69.47
-525.5	-64.09	71.67
-523.12	-64.97	73.22
-515.58	-65.23	74.02
-502.78	-64.93	73.86
-483.42	-64.2	72.4
-456.58	-63.24	69.57
-424.03	-62.14	65.75
-388.85	-60.85	61.38
-352.23	-59.16	56.69
-314.88	-56.84	51.84
-277.51	-53.61	46.8
-239.57	-49.27	41.36
-200.89	-43.61	35.59
-160.97	-36.69	29.4
-117.75	-28.88	22.53
-70.37	-20.49	14.85
-19.5	-11.67	6.34
-2.59	2.21	13.36
-49.2	-1.85	20.41
-97.26	-6.33	27
-146.06	-11.27	32.99
-195.12	-16.5	38.48
-243.46	-21.82	43.44
-288.7	-27.22	47.83
-329.52	-32.77	51.83
-366.62	-38.39	55.6
-399.75	-43.76	59.28
-428.91	-48.68	63.03
-454.16	-53.14	66.8
-474.57	-57.36	70.22
-489.27	-61.31	72.97
-497.24	-64.8	74.77
-497.85	-67.6	75.42
-491.73	-69.74	75
-479.7	-71.34	73.45
-462.82	-72.37	70.91
-443.07	-72.68	67.86
-422.04	-72.12	64.68
-399.32	-70.59	61.45
-373.7	-67.9	58.16
-345.64	-64.25	54.76
-315.89	-59.92	51
-284.87	-55.07	46.71
-252.52	-49.68	41.68
-217.74	-43.69	35.56
-180.28	-37.19	28.37
-141.37	-30.25	20.57
-102.54	-22.81	12.81
-65.05	-14.9	5.75
-29	-6.79	-0.44
-34.95	-6.95	10.54
-73.82	-11.97	13.49
-110.39	-16.43	15.97
-143.06	-20.19	17.82
-171.13	-23.22	19.09
-194.98	-25.6	20.01
-215.42	-27.56	20.85
-234.15	-29.44	21.93
-253.7	-31.53	23.68
-274.16	-33.96	26.08
-294.56	-36.78	28.95
-313.85	-39.69	32.1
-329	-42.18	34.93
-337.77	-44	36.88
-340.48	-44.98	37.7
-339	-45.19	37.74
-336.7	-45.06	37.55
-335.89	-45.06	37.58
-337.2	-45.52	38.18
-341.03	-46.65	39.5
-346.77	-48.36	41.32
-351.86	-50.21	43.16
-354.12	-51.72	44.5
-353.57	-52.53	45.19
-349.89	-52.36	45.08
-343.01	-51.33	44.25
-334.71	-49.8	43.05
-326.25	-48.05	41.93
-317.96	-46.44	41.15
-309.79	-45.15	40.8
-301.37	-44.03	40.83
-293.13	-42.94	41.1
-285.23	-41.84	41.35
-275.89	-40.58	41.1
-263.45	-39.03	39.98
-248.09	-37.14	37.91
-230.05	-34.78	35
-209.18	-31.94	31.44
-185.99	-28.69	27.48
-160.91	-24.91	23.24
-134.05	-20.46	18.87
-106.36	-15.56	14.58
-78.91	-10.61	10.53
-51.99	-5.96	6.58
-24.72	-1.85	2.46
-10.38	-11.11	9.77
-38.9	-13.24	12.95
-68.33	-15.51	15.97
-97.82	-18.09	18.87
-126.6	-20.97	21.63
-154.62	-23.95	24.33
-181.95	-27.04	27.07
-208.15	-30.32	29.85
-232.84	-33.91	32.7
-255.31	-37.76	35.56
-275.05	-41.69	38.39
-292.55	-45.38	41.14
-308.22	-48.42	43.77
-321.47	-50.69	46.24
-331.69	-52.32	48.34
-338.53	-53.55	49.84
-341.57	-54.51	50.61
-341.09	-55.33	50.73
-338.47	-56.26	50.45
-334.45	-57.51	50.04
-329.23	-58.97	49.62
-323.46	-60.35	49.21
-317.36	-61.32	48.71
-311.92	-61.71	48.22
-307.48	-61.37	47.61
-301.28	-60.27	46.58
-291.8	-58.69	44.95
-280.46	-56.8	42.7
-268.38	-54.77	40.03
-255.89	-52.75	37.22
-244.13	-50.78	34.61
-234.2	-48.76	32.41
-225.92	-46.63	30.63
-218.8	-44.29	29.25
-213.38	-41.81	28.24
-209.59	-39.42	27.57
-206.3	-37.29	27.16
-202.44	-35.43	26.85
-197.07	-33.9	26.33
-190.42	-32.69	25.52
-182.95	-31.64	24.39
-174.34	-30.56	23
-164.96	-29.29	21.48
-155.44	-27.74	19.93
-145.43	-25.98	18.39
-134.06	-24.05	16.84
-120.69	-21.96	15.21
-105.1	-19.73	13.37
-86.57	-17.29	11.11
-64.79	-14.54	8.35
-40.65	-11.41	5.09
-14.3	-7.93	1.22
-19.36	-6.69	6.75
-46.49	-9.78	8.71
-73.79	-12.58	10.75
-101.03	-15.29	12.88
-127.65	-18.1	14.96
-153.74	-20.95	17
-179.27	-23.7	19.02
-204.01	-26.39	21.07
-228.63	-29.18	23.21
-252.76	-31.94	25.4
-274.68	-34.55	27.52
-293.73	-36.94	29.48
-309.89	-39.09	31.18
-322.62	-41.1	32.45
-331.76	-43.11	33.17
-337.6	-45.18	33.39
-340.28	-47.28	33.22
-340.93	-49.26	32.93
-341.54	-50.95	32.86
-342.61	-52.24	33.07
-343.05	-53.19	33.34
-341.95	-53.75	33.41
-338.23	-53.68	33.05
-332.13	-52.95	32.35
-324.82	-51.66	31.39
-316.13	-49.98	30.18
-306.57	-48.12	28.93
-297.69	-46.34	27.99
-290.15	-44.81	27.55
-284.48	-43.5	27.68
-280.99	-42.46	28.12
-278.38	-41.43	28.48
-274.54	-40.13	28.47
-268.69	-38.45	27.99
-261.41	-36.38	27.18
-253.04	-34.06	26.26
-243.26	-31.74	25.25
-231.39	-29.6	23.96
-217.46	-27.59	22.31
-202.34	-25.58	20.41
-186.02	-23.42	18.34
-167.71	-20.76	16.1
-146.83	-17.33	13.6
-122.67	-13.11	10.75
-95.13	-8.3	7.69
-65.59	-3.33	4.58
-35.29	1.36	1.42
-4.38	5.55	-1.85
-21.5	-5.01	5.97
-44.69	-8.51	7.9
-67.03	-12.12	9.71
-87.73	-15.52	11.26
-105.94	-18.4	12.43
-122.03	-20.49	13.47
-137.81	-21.95	14.62
-153.96	-23.2	15.88
-170.62	-24.71	17.27
-187.5	-26.79	18.76
-203.33	-29.4	20.12
-217.23	-32.28	21.22
-228.83	-34.92	21.96
-237.62	-37.06	22.31
-244.57	-38.78	22.49
-251.24	-40.22	22.72
-257.58	-41.46	23.13
-263.52	-42.69	23.83
-269.48	-43.99	24.75
-274.27	-45.26	25.58
-276.68	-46.38	26.13
-277.26	-47.17	26.45
-275.88	-47.42	26.5
-272.11	-47.09	26.24
-267.26	-46.37	25.9
-262.66	-45.46	25.69
-258.36	-44.56	25.67
-254.93	-43.72	25.96
-252.69	-42.85	26.51
-251.12	-41.96	27.21
-250.85	-41.13	28.15
-252.29	-40.41	29.24
-254.08	-39.85	30.26
-256.21	-39.63	31.12
-258.86	-39.68	31.74
-261.25	-39.81	32.05
-263.66	-39.88	32.19
-266.63	-39.79	32.28
-269.57	-39.56	32.23
-272.11	-39.25	32.11
-274.41	-39.03	31.91
-275.87	-39.03	31.64
-275.05	-39.24	31.22
-272.01	-39.5	30.66
-266.73	-39.62	29.79
-258.5	-39.42	28.45
-248.02	-38.89	26.85
-235.79	-37.88	25.1
-221.87	-36.38	23.2
-206.57	-34.53	21.18
-189.41	-32.31	18.97
-169.83	-29.74	16.56
-148.04	-26.71	14.11
-125.73	-23.27	11.75
-104.49	-19.61	9.63
-84.7	-15.99	7.78
-66.51	-12.68	6.09
-49.47	-9.76	4.44
-33.39	-7.25	2.8
-18.48	-5.09	1.24
-4.35	-3.05	-0.29
-11.61	-7.41	3.56
-29.54	-8.6	4.57
-48.11	-10.21	5.63
-67.74	-12.38	7.03
-89.04	-15.06	8.85
-112.49	-18.27	11.01
-137.54	-21.76	13.31
-162.67	-25.19	15.46
-186.09	-28.34	17.23
-206.32	-31.06	18.48
-222.53	-33.31	19.17
-234.91	-35.19	19.39
-244.35	-36.93	19.36
-252.37	-38.69	19.36
-259.79	-40.5	19.53
-266.61	-42.21	19.82
-273.05	-43.76	20.08
-279.05	-45.12	20.13
-283.98	-46.43	20.04
-288.86	-47.9	19.98
-293.84	-49.53	19.95
-297.81	-51.22	19.99
-300.78	-52.83	20.13
-303.78	-54.06	20.4
-306.76	-54.61	20.83
-309.42	-54.39	21.39
-311.3	-53.35	22.01
-311	-51.59	22.48
-308.72	-49.49	22.69
-305.2	-47.47	22.51
-299.67	-45.67	21.94
-292.21	-44.15	21.13
-284.36	-42.84	20.27
-276.29	-41.49	19.47
-268.16	-40.04	18.88
-261.13	-38.45	18.52
-255.71	-36.68	18.43
-251.41	-34.95	18.5
-247.43	-33.51	18.48
-243.12	-32.49	18.2
-238.08	-31.85	17.59
-232.16	-31.53	16.74
-224.6	-31.35	15.71
-214.92	-30.98	14.64
-204.59	-30.25	13.78
-195.31	-29.2	13.26
-186.75	-27.9	12.89
-177.31	-26.34	12.47
-165.83	-24.49	11.84
-151.7	-22.35	10.93
-134.44	-19.9	9.63
-113.87	-17.02	7.96
-91.33	-13.73	6.14
-68.09	-10.18	4.27
-44.37	-6.56	2.41
-21	-2.91	0.52
-16.48	-13.51	2.42
-37.46	-16.9	3.95
-58.28	-19.71	5.57
-78.9	-21.93	7.23
-99.47	-23.83	8.8
-120.36	-25.77	10.17
-142.01	-27.95	11.35
-165.03	-30.53	12.53
-189.19	-33.46	13.75
-213.74	-36.64	15.16
-238.03	-39.95	16.78
-260.71	-43.03	18.4
-280.78	-45.63	19.86
-298.18	-47.64	21.07
-312.61	-49	21.85
-323.9	-49.92	22.18
-333.41	-50.73	22.23
-342.19	-51.73	22.18
-350.55	-53.17	22.39
-358.83	-55.18	23.11
-366.28	-57.48	24.31
-371.24	-59.71	25.75
-373.22	-61.46	27.15
-372.47	-62.35	28.33
-369.25	-62.28	29.22
-364.17	-61.47	29.89
-357.81	-60.14	30.31
-350.53	-58.65	30.49
-342.86	-57.42	30.55
-335.29	-56.62	30.54
-327.7	-56.11	30.42
-319.91	-55.7	30.11
-311.49	-55.07	29.46
-302.56	-53.96	28.45
-293.82	-52.37	27.1
-285.52	-50.5	25.51
-277.5	-48.61	23.81
-269.5	-46.81	22.06
-260.87	-45	20.19
-250.97	-43.12	17.99
-239.55	-41.02	15.61
-226.64	-38.46	13.21
-213.07	-35.38	10.89
-199.55	-31.91	8.8
-185.31	-28.19	6.96
-169.4	-24.39	5.38
-151.65	-20.72	3.92
-131.79	-17.28	2.4
-110.68	-14.17	0.84
-90.07	-11.53	-0.7
-70.7	-9.21	-2.05
-52.62	-7.06	-3.19
-35.4	-4.95	-4.12
-18.72	-2.72	-4.76
-1.97	-0.33	-5.33
-0.85	-5.12	5.83
-24.03	-9.14	7.51
-48.85	-13.7	9.4
-74.38	-18.57	11.26
-99.66	-23.34	12.85
-124.28	-27.58	14.12
-147.7	-31.27	15.02
-169.5	-34.54	15.54
-190.19	-37.45	15.95
-210.52	-40.04	16.49
-230.68	-42.48	17.27
-250.18	-44.85	18.16
-268.55	-47.05	19.01
-285.49	-48.88	19.7
-300.89	-50.23	20.15
-314.63	-51.15	20.41
-326.33	-51.82	20.54
-335.93	-52.34	20.6
-343.64	-52.79	20.78
-349.68	-53.33	21.17
-354.31	-53.82	21.77
-358.03	-54.11	22.58
-361.18	-54.2	23.6
-363.53	-54.17	24.73
-364.39	-53.94	25.82
-363.59	-53.53	26.77
-361.02	-52.95	27.56
-357.04	-52.32	28.1
-352.28	-51.79	28.41
-347.22	-51.45	28.44
-342.69	-51.29	28.29
-340.57	-51.21	28.3
-342.02	-51.07	28.56
-345.37	-50.79	28.8
-348.08	-50.33	28.64
-348.67	-49.67	27.91
-345.8	-48.72	26.48
-338.66	-47.45	24.56
-327.44	-45.92	22.4
-313.14	-44.14	20.11
-297.44	-42.25	17.83
-281.62	-40.37	15.66
-265.85	-38.6	13.55
-249.45	-36.87	11.52
-231.62	-35.02	9.56
-210.57	-32.89	7.49
-185.41	-30.41	5.23
-157.65	-27.6	2.94
-129.74	-24.59	0.91
-103.19	-21.4	-0.7
-79.01	-18.18	-1.82
-58.05	-15.12	-2.65
-41.06	-12.43	-3.42
-27.45	-10.18	-4.11
-15.27	-8.24	-4.71
-2.34	-6.31	-5.3
-8.95	-11.24	5.94
-32.35	-15.29	7.77
-57.17	-19.42	9.68
-83.08	-23.5	11.45
-109.46	-27.35	13.06
-136.36	-31.1	14.53
-163.57	-34.71	15.89
-189.78	-38.06	17.19
-214.25	-41.11	18.5
-236.73	-43.73	19.61
-256.7	-45.73	20.39
-274.47	-47.24	20.8
-290.76	-48.66	20.81
-305.9	-50.25	20.5
-320.17	-52.04	20.09
-333.57	-53.9	19.69
-345.19	-55.68	19.32
-354.33	-57.26	18.96
-361.45	-58.42	18.69
-366.81	-59.06	18.45
-369.81	-59.14	18.19
-370.84	-58.65	17.97
-370.18	-57.74	17.77
-368.23	-56.71	17.74
-366.22	-55.71	18.1
-364.57	-54.76	18.8
-362.84	-53.7	19.73
-361.11	-52.47	20.68
-359.24	-51.12	21.37
-356.69	-49.62	21.63
-353.48	-47.89	21.52
-349.64	-46.11	21.15
-344.86	-44.34	20.61
-339.43	-42.54	20.06
-334.72	-40.85	19.74
-330.91	-39.57	19.46
-327.28	-38.8	19.15
-323.55	-38.39	18.69
-318.29	-38.14	17.76
-309.76	-37.82	16.35
-298.02	-37.29	14.58
-283.33	-36.49	12.62
-266.4	-35.73	10.76
-248.59	-35.43	9.1
-230.85	-35.62	7.69
-214.03	-36	6.69
-198	-36.27	6.07
-181.92	-36.03	5.66
-164.61	-34.91	5.18
-145.85	-32.73	4.43
-126.53	-29.64	3.36
-107.24	-25.99	2.15
-89.22	-22.43	1.1
-73.75	-19.35	0.36
-60.49	-16.94	0
-48.34	-14.96	-0.13
-36.2	-12.74	-0.26
-22.9	-9.64	-0.48
-7.24	-5.59	-0.94
-20.68	-13.76	0.84
-42.59	-18.44	1.17
-63.93	-22.17	1.52
-85.75	-25.09	2
-108.62	-27.38	2.57
-132.35	-29.26	3.18
-157.1	-31.04	3.65
-183.05	-32.72	3.89
-209.36	-34.15	3.94
-235.02	-35.27	3.85
-259.22	-35.96	3.61
-281.39	-36.04	3.3
-301.73	-35.46	3.05
-320.86	-34.4	2.94
-339.05	-33.24	3.01
-356.31	-32.22	3.22
-372.33	-31.44	3.51
-386.53	-30.89	3.95
-398.61	-30.58	4.67
-408.25	-30.49	5.73
-414.8	-30.55	7.23
-418.55	-30.86	9.17
-420.73	-31.39	11.39
-422.29	-32	13.72
-422.93	-32.62	16.05
-421.86	-33.19	18.28
-419.65	-33.57	20.43
-416.72	-33.81	22.34
-412.04	-34	23.93
-405.03	-34.14	25.28
-396.68	-34.11	26.36
-387.43	-33.85	27.04
-376.43	-33.41	27.21
-363.43	-32.8	26.84
-350.08	-32.06	25.99
-336.15	-31.31	24.69
-320.44	-30.57	23.11
-302.54	-29.76	21.36
-284.63	-28.78	19.62
-268.81	-27.49	17.98
-253.69	-26	16.24
-237.06	-24.3	14.37
-219.09	-22.31	12.47
-200.87	-20.14	10.48
-182.11	-18.12	8.44
-162.58	-16.32	6.62
-143.84	-14.69	5.18
-127.38	-13.39	4.11
-112.19	-12.55	3.25
-97.63	-11.94	2.53
-83.71	-11.34	1.78
-69.91	-10.64	0.98
-53.96	-9.9	0.01
-34.36	-9.26	-1.2
-11.7	-8.52	-2.6
-17.52	-3.56	9.7
-41.74	-8.76	9.31
-65.59	-13.81	8.94
-89.71	-18.71	8.56
-113.46	-23.31	8.08
-135.71	-27.39	7.44
-157.24	-30.88	6.59
-179.06	-33.81	5.55
-201.51	-36.29	4.62
-224.79	-38.56	3.99
-248.15	-40.89	3.65
-270.3	-43.2	3.49
-290	-45.25	3.52
-306.77	-46.99	3.78
-320.8	-48.56	4.19
-333.37	-49.95	4.61
-345.35	-51.01	5.1
-357.05	-51.73	5.66
-368.9	-52.21	6.32
-381.37	-52.63	7.19
