GiroX	GiroY	GiroZ
6.70	-427.18	-32.35
8.58	-435.97	-36.79
12.71	-437.64	-39.54
18.33	-433.58	-41.04
23.28	-424.72	-41.90
25.85	-411.41	-42.22
25.65	-393.69	-42.01
23.42	-371.86	-41.08
18.33	-346.25	-39.32
11.37	-317.14	-36.98
4.34	-285.01	-34.24
-1.72	-250.18	-31.40
-6.92	-212.56	-28.73
-10.54	-172.53	-26.44
-13.50	-130.54	-24.47
-16.86	-86.79	-22.72
-21.62	-41.52	-21.08
-27.95	4.86	-19.43
-35.18	52.08	-17.53
-42.43	100.09	-15.08
-48.91	148.50	-12.08
-55.73	196.85	-9.38
-60.85	244.77	-7.90
-63.62	291.75	-7.88
-63.74	337.26	-9.19
-60.87	380.41	-11.31
-55.48	419.95	-13.73
-48.41	454.76	-15.97
-40.24	483.83	-17.59
-31.29	506.24	-18.38
-21.47	521.24	-18.38
-10.73	528.36	-17.54
-0.16	527.37	-15.83
8.79	518.13	-12.81
15.79	499.89	-7.74
23.81	471.63	-0.94
32.19	433.54	6.80
39.45	387.40	15.43
45.31	335.32	24.08
48.56	279.27	31.81
49.63	220.74	37.50
48.78	161.18	40.69
45.96	101.86	41.40
41.78	43.91	39.55
36.36	-11.82	35.59
29.92	-64.78	30.21
24.17	-114.65	23.97
21.36	-161.16	16.57
22.03	-203.16	7.20
24.00	-239.56	-3.50
27.64	-270.65	-14.62
32.48	-297.81	-26.23
36.24	-322.08	-37.54
38.84	-344.07	-47.80
40.16	-363.90	-56.17
40.35	-381.69	-62.55
40.10	-397.25	-67.18
39.61	-410.42	-70.06
39.18	-421.03	-71.49
38.68	-428.62	-72.08
38.37	-433.12	-72.42
38.09	-434.76	-72.88
37.49	-433.77	-73.58
36.13	-429.88	-74.46
33.66	-422.72	-75.19
30.64	-412.38	-75.29
27.79	-399.21	-74.43
25.28	-383.44	-72.39
23.18	-365.12	-69.13
21.91	-344.19	-64.70
21.24	-320.68	-59.32
20.51	-294.71	-53.33
19.47	-266.51	-46.99
18.01	-236.78	-40.57
15.52	-205.85	-34.28
11.92	-173.69	-28.00
7.62	-140.43	-21.63
3.20	-106.33	-15.09
-1.17	-71.53	-8.36
-5.29	-35.99	-1.58
-8.88	0.18	4.91
-12.57	36.75	10.74
-16.79	73.49	15.61
-21.68	110.07	19.31
-26.59	146.03	21.85
-30.96	181.13	23.54
-34.69	215.36	24.69
-38.01	248.78	25.60
-41.55	281.39	26.39
-44.88	312.81	27.26
-47.74	342.57	28.16
-49.83	370.48	28.85
-51.27	396.47	28.91
-52.28	420.30	28.16
-52.86	441.38	26.61
-52.55	458.85	24.49
-51.33	471.98	22.07
-49.16	480.28	19.60
-46.14	483.54	17.24
-42.17	481.62	14.99
-36.90	474.26	12.83
-30.13	461.25	10.93
-22.54	442.50	9.68
-15.66	417.98	9.18
-9.71	387.81	9.35
-4.79	352.55	9.84
-0.58	312.94	10.53
2.69	269.85	11.19
5.14	224.60	11.43
7.12	178.47	11.10
9.39	132.33	10.07
11.82	86.75	8.52
14.41	41.95	6.44
17.00	-1.79	3.96
18.95	-44.03	1.18
20.37	-83.87	-2.13
22.30	-120.57	-6.35
25.16	-153.63	-11.52
28.49	-182.95	-17.23
31.78	-209.17	-22.65
34.74	-233.24	-27.27
37.85	-255.92	-30.76
40.84	-277.86	-32.89
43.36	-299.28	-33.89
45.04	-320.03	-34.01
46.11	-339.86	-33.70
46.38	-358.24	-33.27
45.89	-374.54	-33.08
45.30	-388.45	-33.32
44.24	-399.97	-33.84
42.31	-409.11	-34.36
39.63	-415.54	-34.72
36.56	-418.80	-35.05
33.72	-418.59	-35.63
31.12	-414.63	-36.58
28.33	-406.67	-37.92
25.29	-394.61	-39.45
22.26	-378.71	-41.00
19.06	-359.51	-42.30
15.44	-337.44	-43.12
11.72	-313.08	-43.28
8.33	-287.12	-42.68
5.16	-260.07	-41.29
2.42	-232.49	-39.08
0.40	-204.86	-36.09
-0.35	-177.55	-32.65
-0.22	-150.56	-28.94
-0.05	-123.54	-25.01
-0.18	-96.06	-20.92
-0.86	-67.91	-16.74
-2.40	-39.10	-12.53
-5.47	-9.58	-8.27
-9.82	20.63	-4.00
-14.51	51.32	0.12
-19.31	82.26	4.16
-24.12	113.22	8.21
-28.56	144.04	12.37
-32.17	174.52	16.53
-34.88	204.70	20.37
-38.17	234.90	23.75
-43.03	265.27	26.39
-48.51	295.62	27.85
-53.50	325.48	27.96
-57.78	354.39	26.86
-60.69	381.79	24.76
-60.94	407.04	21.98
-58.11	429.68	19.05
-53.17	449.57	16.40
-46.92	466.73	14.21
-39.52	480.93	12.61
-31.28	491.81	11.59
-22.94	499.18	10.85
-14.96	502.55	10.24
-6.93	501.34	9.80
1.26	495.20	10.05
8.80	483.81	11.51
15.53	467.13	14.65
22.53	445.16	19.53
29.83	418.28	25.68
36.10	387.29	32.68
40.54	353.16	39.84
43.37	316.62	46.20
44.24	278.37	51.43
42.98	239.35	55.09
39.85	200.38	57.07
35.68	161.96	57.48
30.95	124.57	56.62
26.05	88.58	54.69
22.19	54.11	51.33
20.26	21.41	46.08
19.58	-9.28	38.66
19.10	-37.81	29.25
18.03	-64.39	18.83
16.75	-89.69	7.96
16.03	-114.53	-3.10
15.65	-139.41	-13.77
15.85	-164.62	-23.99
16.31	-190.41	-33.72
16.45	-216.65	-42.95
16.61	-243.02	-51.45
17.60	-269.02	-59.15
19.76	-294.29	-66.02
22.67	-318.67	-71.74
25.22	-341.76	-75.72
27.20	-363.32	-77.75
29.10	-383.05	-78.12
31.90	-400.54	-77.78
35.96	-414.96	-77.51
40.43	-425.41	-77.62
44.79	-431.26	-78.06
48.28	-432.31	-78.42
50.49	-428.60	-78.08
51.71	-420.67	-76.71
51.81	-409.33	-74.28
50.12	-395.44	-70.81
46.67	-379.53	-66.36
42.33	-361.71	-61.23
38.16	-342.32	-55.88
34.54	-321.62	-50.74
31.04	-299.79	-45.95
27.24	-276.91	-41.37
23.23	-253.02	-36.77
18.92	-228.15	-31.85
14.72	-202.42	-26.49
11.48	-176.05	-20.99
9.30	-149.22	-15.62
7.54	-121.80	-10.77
5.42	-93.54	-6.69
3.09	-64.38	-3.63
0.73	-34.47	-1.66
-2.08	-4.08	-0.63
-5.59	26.57	-0.24
-9.92	57.40	-0.18
-15.09	88.35	-0.12
-20.73	119.26	0.13
-26.75	149.90	0.72
-33.35	179.97	1.57
-41.22	209.21	2.44
-50.48	237.62	2.88
-59.53	264.97	2.65
-67.74	291.16	1.72
-74.79	316.16	0.22
-80.44	340.08	-1.63
-83.95	362.85	-3.63
-84.84	384.25	-5.60
-83.43	403.92	-7.43
-79.68	421.31	-9.07
-73.21	435.71	-10.57
-65.00	446.73	-11.85
-56.57	454.10	-12.82
-48.00	457.91	-13.45
-38.62	458.17	-13.67
-27.82	454.48	-13.19
-15.47	446.23	-12.12
-1.17	433.37	-10.05
13.89	415.91	-6.59
28.32	393.86	-1.88
40.36	367.47	3.95
49.01	337.01	10.41
54.93	302.76	16.73
58.25	265.68	22.42
58.37	226.96	27.27
55.45	187.41	31.07
51.33	147.35	33.44
47.50	106.75	33.96
44.77	65.68	32.40
43.04	24.86	28.78
40.82	-14.79	23.58
37.08	-53.10	16.93
32.40	-89.94	9.09
27.31	-125.08	0.68
22.41	-158.20	-7.99
18.08	-188.85	-16.60
14.13	-216.78	-24.78
10.79	-242.16	-32.35
8.50	-265.23	-39.26
7.77	-286.18	-45.57
8.27	-304.96	-51.02
9.74	-321.57	-55.13
11.97	-335.94	-57.75
14.73	-348.26	-58.93
18.30	-358.54	-58.94
22.54	-366.48	-58.18
27.05	-371.75	-57.00
31.35	-374.47	-55.56
35.30	-375.07	-53.98
38.91	-373.79	-52.27
42.17	-370.63	-50.31
45.01	-365.66	-48.06
47.35	-358.93	-45.60
48.85	-350.27	-42.94
49.57	-339.52	-40.17
49.09	-326.59	-37.34
47.02	-311.59	-34.22
43.26	-294.63	-30.63
37.91	-275.78	-26.59
31.78	-255.37	-22.22
25.73	-233.68	-17.79
20.33	-210.67	-13.71
15.77	-186.30	-10.35
11.87	-160.59	-7.83
8.14	-133.73	-6.00
4.29	-106.12	-4.65
0.41	-78.12	-3.58
-3.42	-50.13	-2.54
-7.63	-22.53	-1.35
-12.24	4.43	0.06
-16.95	30.57	1.48
-21.28	55.78	2.63
-25.30	79.97	3.48
-29.42	103.17	3.95
-33.54	125.46	3.95
-37.88	146.94	3.44
-41.74	167.77	2.68
-44.93	187.95	2.07
-47.66	207.57	1.85
-50.08	226.90	2.17
-52.02	246.08	3.16
-53.61	265.06	4.73
-54.99	283.72	6.67
-56.15	301.86	8.66
-56.71	319.18	10.31
-56.30	335.30	11.30
-54.10	349.92	11.45
-49.54	362.64	11.01
-42.65	372.96	10.53
-33.82	380.56	10.61
-24.47	385.32	11.63
-15.11	387.20	13.62
-5.96	386.07	16.39
2.70	381.68	19.67
10.87	373.79	23.15
18.76	362.29	26.46
26.46	347.19	29.53
33.83	328.21	32.45
40.66	305.31	34.98
46.67	278.75	37.27
51.02	249.04	39.38
52.82	216.97	41.16
51.94	183.22	42.15
48.88	148.26	42.13
44.20	112.27	40.98
38.51	75.42	38.56
32.28	38.01	34.80
26.30	0.48	29.55
21.02	-36.79	22.69
16.65	-73.26	14.43
13.08	-108.38	4.93
10.34	-141.37	-5.62
8.51	-171.41	-16.50
7.37	-197.97	-27.16
6.13	-221.01	-37.00
4.77	-240.93	-45.55
3.83	-258.02	-52.43
4.03	-272.33	-57.66
5.43	-283.76	-61.45
7.84	-292.21	-63.98
11.47	-297.73	-65.52
15.93	-300.58	-66.16
20.34	-300.85	-65.80
24.28	-298.70	-64.28
27.47	-294.34	-61.54
29.54	-288.16	-57.35
30.12	-280.72	-51.65
29.48	-272.52	-44.64
28.80	-263.82	-36.85
28.89	-254.51	-28.96
29.52	-244.43	-21.65
30.36	-233.68	-15.31
31.33	-222.47	-10.11
31.81	-210.82	-6.06
31.23	-198.56	-2.87
29.47	-185.17	-0.09
26.66	-170.33	2.53
23.22	-153.87	4.93
19.55	-135.79	6.86
15.85	-115.92	8.01
11.95	-94.14	8.18
7.59	-70.37	7.23
2.43	-44.77	5.14
-3.67	-17.69	2.25
-10.86	10.50	-0.96
-18.79	39.44	-4.24
-26.55	68.76	-7.29
-33.60	98.06	-9.85
-39.86	126.85	-11.83
-45.15	154.58	-13.30
-49.47	180.88	-14.31
-53.15	205.48	-14.92
-56.12	228.16	-15.17
-58.19	248.71	-15.22
-59.25	267.06	-15.16
-59.27	283.14	-14.81
-58.04	296.97	-13.87
-55.49	308.60	-12.34
-51.78	318.11	-10.43
-47.29	325.65	-8.18
-42.60	331.44	-5.71
-37.91	335.39	-3.10
-32.73	336.94	-0.50
-26.60	335.39	1.77
-19.40	330.63	3.52
-12.36	322.68	4.90
-6.55	311.55	6.11
-1.95	297.26	7.77
1.92	279.73	9.95
5.07	259.24	12.65
7.21	236.30	15.93
8.23	211.22	19.59
8.73	184.26	23.27
9.02	155.58	26.48
9.21	125.49	28.55
9.54	94.46	28.93
9.74	63.28	27.54
9.07	32.81	24.64
7.12	3.15	20.61
5.20	-25.62	15.77
4.41	-53.41	10.60
4.58	-80.11	5.13
4.83	-105.61	-0.28
4.98	-130.16	-5.60
5.11	-153.96	-11.00
5.55	-177.04	-16.43
6.51	-199.20	-21.83
8.03	-219.90	-27.04
9.71	-238.96	-31.55
11.39	-256.31	-34.98
12.80	-271.74	-37.11
13.72	-285.07	-37.72
14.47	-296.24	-36.81
15.38	-305.26	-34.65
16.23	-311.94	-31.76
17.16	-316.21	-28.68
18.79	-317.87	-25.81
21.05	-316.76	-23.27
23.74	-312.93	-21.05
26.11	-306.46	-19.02
27.38	-297.61	-16.87
27.41	-287.07	-14.44
26.64	-275.35	-11.86
25.63	-262.62	-9.26
24.88	-249.11	-6.79
24.87	-234.95	-4.76
25.44	-219.92	-3.62
25.96	-203.77	-3.61
26.25	-186.42	-4.77
25.91	-167.78	-6.83
24.29	-147.91	-9.45
21.47	-126.92	-12.28
17.69	-104.98	-14.87
13.45	-82.31	-17.00
9.16	-59.04	-18.53
4.78	-35.22	-19.40
0.31	-10.95	-19.73
-4.31	13.63	-19.63
-9.00	38.32	-19.33
-13.76	63.01	-19.04
-18.40	87.43	-18.60
-22.16	111.03	-17.60
-25.09	133.44	-15.68
-27.31	154.64	-12.73
-28.82	174.76	-8.84
-29.60	193.85	-4.36
-29.57	211.88	0.18
-28.76	228.85	4.24
-27.42	244.72	7.49
-25.22	259.13	9.74
-21.87	271.54	11.04
-17.52	281.56	11.64
-12.36	288.95	12.04
-6.88	293.65	12.78
-1.57	295.75	14.11
2.51	295.47	16.04
4.95	292.84	18.33
5.96	287.75	20.68
6.35	280.36	22.79
6.51	270.99	24.48
6.85	259.56	25.58
8.86	245.49	25.80
12.48	228.87	24.96
15.83	210.32	23.58
18.15	190.58	22.23
19.09	170.39	20.94
18.16	150.42	19.62
15.54	131.18	18.16
11.50	112.87	16.50
7.01	95.64	14.46
3.73	79.53	11.90
2.46	64.42	8.83
3.19	49.83	5.12
6.29	35.09	0.56
10.74	20.10	-4.68
14.00	5.26	-9.67
15.72	-9.60	-13.73
16.61	-24.45	-16.81
15.91	-39.17	-18.88
13.87	-53.82	-19.77
11.30	-68.55	-19.61
8.49	-83.45	-18.64
6.00	-98.53	-16.96
4.15	-113.75	-14.93
2.88	-128.95	-12.79
2.60	-143.90	-10.83
3.06	-158.25	-8.98
2.96	-171.55	-6.73
2.44	-183.33	-3.83
2.26	-193.07	-0.57
2.49	-200.46	2.84
3.37	-205.66	6.18
5.30	-208.74	9.13
7.63	-209.82	11.48
10.08	-209.18	13.20
13.15	-207.26	14.22
16.89	-204.59	14.43
20.62	-201.54	13.95
23.63	-198.20	12.95
25.43	-194.63	11.64
26.25	-190.87	10.22
26.54	-186.84	8.55
26.46	-182.59	6.63
25.95	-178.37	4.43
24.66	-174.24	1.90
22.50	-170.25	-0.83
20.10	-166.62	-3.74
18.34	-163.38	-6.90
17.32	-160.50	-10.19
16.83	-157.77	-13.60
16.52	-154.88	-17.08
16.23	-151.50	-20.51
15.65	-147.36	-23.71
14.31	-142.40	-26.48
12.28	-136.73	-28.55
10.01	-130.64	-29.71
7.87	-124.30	-30.06
6.06	-117.70	-29.71
4.86	-110.88	-28.82
4.29	-103.78	-27.60
4.27	-96.35	-26.15
4.46	-88.49	-24.66
4.75	-80.10	-23.26
4.75	-71.05	-21.96
4.28	-61.20	-20.71
3.45	-50.54	-19.47
2.62	-39.30	-18.23
1.83	-27.67	-17.05
0.78	-15.78	-16.05
-0.69	-3.79	-15.31
-2.61	8.20	-14.82
-4.97	20.19	-14.45
-7.47	32.16	-14.05
-9.78	44.13	-13.56
-11.91	56.09	-12.99
-13.68	68.00	-12.23
-14.86	79.63	-11.15
-15.35	90.73	-9.76
-15.21	101.09	-8.04
-14.72	110.52	-5.90
-14.09	119.02	-3.27
-13.41	126.82	-0.23
-12.81	134.11	2.93
-12.56	141.06	5.92
-12.70	147.64	8.56
-12.95	153.65	10.67
-13.02	158.83	12.17
-12.74	162.88	13.13
-11.98	165.64	13.78
-11.13	167.10	14.22
-10.69	167.40	14.49
-10.84	166.71	14.67
-11.36	165.25	14.77
-12.11	163.24	14.65
-13.04	160.73	14.17
-13.98	157.57	13.26
-14.55	153.64	12.03
-14.40	148.92	10.60
-13.55	143.57	9.16
-12.22	137.91	7.90
-10.90	132.34	6.89
-9.73	127.13	6.04
-8.63	122.40	5.21
-7.82	118.49	4.51
-7.42	115.60	4.09
-7.29	113.69	3.88
-7.35	112.61	3.63
-7.39	112.10	3.22
-7.13	112.03	2.49
-6.33	112.37	1.47
-5.28	113.19	0.31
-4.07	114.23	-0.81
-2.45	115.32	-1.87
-0.74	116.44	-2.80
0.81	117.46	-3.53
2.10	118.30	-3.99
3.02	118.93	-4.19
3.88	118.96	-4.25
4.75	118.09	-4.30
5.41	116.23	-4.17
5.87	113.49	-3.66
6.21	110.21	-2.62
6.15	106.76	-0.93
5.37	103.40	1.32
4.56	100.05	4.00
4.29	96.89	6.85
3.81	93.93	9.68
3.30	90.88	12.21
3.17	87.62	14.33
3.06	84.13	15.99
2.63	80.38	17.26
1.94	76.56	18.16
1.39	72.92	18.73
1.23	69.53	18.94
1.40	66.10	18.83
1.98	62.03	18.34
3.21	56.73	17.36
5.33	49.72	15.84
7.50	40.84	13.77
8.68	30.21	11.36
8.90	18.08	8.85
8.09	4.86	6.40
6.26	-9.11	4.20
4.04	-23.51	2.36
2.11	-38.00	0.86
0.58	-52.42	-0.47
-0.68	-66.77	-1.84
-1.77	-80.91	-3.46
-2.65	-94.58	-5.50
-3.29	-107.49	-8.03
-3.71	-119.38	-10.89
-3.91	-129.80	-13.91
-3.96	-138.50	-16.83
-3.92	-145.40	-19.43
-3.53	-150.62	-21.50
-2.64	-154.36	-23.07
-1.11	-156.76	-24.31
1.08	-158.06	-25.42
3.37	-158.47	-26.59
5.11	-158.26	-27.76
6.60	-157.78	-28.69
8.34	-157.39	-29.26
10.23	-157.20	-29.26
11.86	-157.03	-28.41
12.94	-156.77	-26.59
13.28	-156.48	-23.78
13.34	-156.08	-20.31
13.51	-155.74	-16.73
13.91	-155.57	-13.58
14.53	-155.62	-11.13
15.22	-155.99	-9.41
15.79	-156.74	-8.35
16.32	-157.78	-7.62
17.26	-158.95	-6.98
18.42	-159.77	-6.35
19.14	-159.71	-5.62
19.32	-158.62	-4.78
19.13	-156.72	-4.00
18.94	-154.31	-3.53
18.91	-151.75	-3.52
18.75	-149.36	-3.92
18.40	-147.05	-4.48
17.94	-144.62	-4.99
17.46	-141.96	-5.32
16.90	-138.87	-5.41
16.16	-135.05	-5.26
15.24	-130.34	-5.00
14.11	-124.81	-4.66
12.72	-118.72	-4.31
11.39	-112.39	-4.12
10.28	-106.08	-4.11
9.37	-99.93	-4.24
8.48	-93.93	-4.42
7.64	-87.98	-4.60
7.01	-81.91	-4.73
6.76	-75.63	-4.79
6.72	-68.95	-4.73
6.62	-61.76	-4.52
6.30	-54.22	-4.16
5.66	-46.68	-3.65
4.86	-39.39	-3.08
4.16	-32.49	-2.57
3.69	-26.11	-2.20
3.25	-20.30	-1.87
2.81	-14.95	-1.61
2.46	-9.79	-1.38
2.25	-4.58	-1.21
2.08	0.93	-1.10
1.73	6.88	-1.07
0.86	13.34	-1.14
-0.60	20.18	-1.36
-2.36	27.24	-1.66
-4.19	34.49	-1.98
-5.85	41.95	-2.20
-7.22	49.60	-2.20
-8.42	57.35	-1.96
-9.45	65.23	-1.52
-10.09	73.20	-0.86
-10.41	81.27	-0.09
-10.54	89.29	0.65
-10.61	97.05	1.26
-10.79	104.39	1.76
-11.06	111.18	2.14
-11.25	117.20	2.44
-11.34	122.28	2.79
-11.37	126.39	3.22
-11.30	129.49	3.64
-11.16	131.57	3.96
-11.02	132.69	4.13
-10.68	132.95	4.08
-10.16	132.40	3.76
-9.73	131.05	3.11
-9.35	128.93	2.22
-9.07	126.28	1.16
-9.01	123.33	0.07
-9.14	120.15	-1.01
-9.33	116.76	-2.03
-9.61	113.28	-2.88
-9.93	109.86	-3.57
-10.24	106.57	-4.14
-10.39	103.51	-4.46
-10.00	100.70	-4.56
-9.02	98.05	-4.55
-7.96	95.45	-4.44
-7.08	92.84	-4.20
-6.48	90.18	-3.90
-6.23	87.48	-3.65
-6.36	84.66	-3.45
-6.78	81.74	-3.23
-7.34	78.85	-2.97
-7.93	76.20	-2.67
-8.31	73.84	-2.43
-8.15	71.60	-2.37
-7.49	69.43	-2.47
-6.70	67.30	-2.74
-6.19	65.13	-3.17
-6.26	62.95	-3.63
-6.71	60.92	-4.05
-7.32	59.18	-4.42
-7.94	57.81	-4.66
-8.31	56.85	-4.65
-8.37	56.32	-4.33
-8.11	56.12	-3.80
-7.48	56.11	-3.05
-6.57	56.12	-2.14
-5.64	56.10	-1.16
-4.96	56.14	-0.14
-4.59	56.26	0.77
-4.40	56.54	1.51
-4.27	56.97	2.01
-3.94	57.58	2.23
-3.45	58.31	2.21
-2.88	59.11	2.04
-2.20	59.88	1.72
-1.62	60.58	1.32
-1.24	61.23	0.85
-1.02	61.77	0.40
-0.88	62.12	-0.07
-0.78	62.26	-0.56
-0.70	62.26	-1.02
-0.54	62.15	-1.43
-0.20	61.85	-1.70
0.24	61.29	-1.78
0.68	60.48	-1.61
0.87	59.39	-1.12
0.75	58.03	-0.32
0.33	56.47	0.78
-0.31	54.84	2.09
-0.89	53.19	3.41
-1.10	51.51	4.58
