GiroX	GiroY	GiroZ
-639.63	-84.72	42.33
-668.18	-90.42	40.80
-683.40	-94.33	39.44
-685.27	-96.37	38.15
-673.53	-96.47	36.78
-648.49	-94.59	35.21
-612.47	-90.57	33.29
-567.85	-84.34	30.70
-516.51	-76.06	27.36
-461.26	-65.99	23.41
-404.91	-54.71	19.28
-349.42	-42.99	15.40
-296.00	-31.65	11.99
-244.72	-21.37	8.78
-194.90	-12.51	5.38
-146.14	-4.99	1.49
-97.71	1.53	-3.04
-47.74	7.51	-8.38
4.60	13.54	-14.54
58.97	20.10	-21.32
115.57	27.42	-28.36
174.43	35.60	-35.27
234.56	44.61	-41.86
295.56	53.97	-48.27
358.03	63.11	-55.08
421.53	71.79	-62.67
484.15	80.01	-71.08
543.51	87.56	-79.81
597.47	93.93	-88.17
643.58	98.65	-95.42
679.56	101.44	-101.02
703.79	102.10	-104.19
715.73	100.54	-104.49
715.79	96.69	-101.96
703.95	90.65	-96.88
679.42	82.59	-89.58
641.60	72.69	-80.26
590.65	61.33	-69.20
527.21	49.00	-56.88
451.91	36.05	-43.84
366.22	22.67	-30.75
274.01	9.01	-18.50
179.51	-4.59	-7.57
85.04	-17.70	2.00
-8.31	-29.89	10.14
-99.87	-40.90	16.46
-189.20	-50.67	20.79
-275.40	-59.28	23.18
-356.38	-66.88	23.82
-429.07	-73.51	23.06
-490.13	-78.98	21.33
-537.16	-83.03	19.23
-569.75	-85.49	17.24
-588.35	-86.35	15.61
-593.82	-85.84	14.61
-588.54	-84.03	14.50
-575.54	-80.94	15.23
-556.48	-76.65	16.29
-531.59	-71.43	17.42
-500.13	-65.75	18.51
-460.57	-59.97	19.24
-411.64	-54.11	19.29
-353.62	-47.79	18.45
-288.07	-40.64	16.55
-217.10	-32.36	13.43
-143.16	-22.95	9.27
-68.25	-12.69	4.60
6.26	-2.07	-0.09
79.08	8.43	-4.56
148.08	18.34	-8.75
212.10	27.23	-12.77
270.81	34.80	-16.54
323.03	41.09	-19.90
367.81	46.48	-22.67
404.82	51.28	-24.48
433.71	55.60	-25.01
454.70	59.31	-24.25
469.06	62.14	-22.46
477.64	63.62	-19.95
481.58	63.43	-17.33
482.16	61.56	-15.15
479.96	58.30	-13.41
474.57	54.05	-11.69
465.93	49.11	-9.58
453.03	43.83	-6.62
433.54	38.60	-2.57
406.04	33.57	2.34
369.65	28.58	7.75
323.83	23.40	13.05
269.10	17.75	17.62
205.79	11.40	21.28
134.88	4.21	23.94
58.82	-3.83	25.58
-21.31	-12.64	26.40
-104.93	-21.95	26.46
-190.35	-31.55	25.70
-275.44	-41.07	24.03
-358.08	-50.03	21.39
-435.82	-58.10	17.82
-505.31	-65.20	13.49
-563.00	-71.32	8.66
-606.60	-76.34	3.61
-635.46	-80.08	-1.23
-650.07	-82.29	-5.40
-650.64	-82.80	-8.66
-637.70	-81.63	-10.90
-612.40	-78.75	-12.28
-575.15	-74.17	-12.95
-526.51	-68.23	-12.96
-468.28	-61.13	-12.43
-402.56	-53.06	-11.56
-331.05	-44.18	-10.54
-254.67	-34.64	-9.45
-174.31	-24.51	-8.39
-91.75	-14.00	-7.34
-8.42	-3.41	-6.41
74.88	6.81	-5.77
156.99	16.25	-5.63
236.16	24.53	-6.31
310.02	31.41	-7.88
376.01	36.74	-10.09
432.63	40.39	-12.60
479.58	42.51	-14.88
517.46	43.23	-16.50
547.85	42.65	-17.15
571.64	40.91	-16.65
588.62	38.19	-15.00
598.39	34.67	-12.38
600.48	30.58	-9.04
593.66	26.19	-5.04
576.57	21.68	-0.40
549.12	17.17	4.99
512.15	12.65	11.13
466.79	8.24	17.81
414.46	4.14	24.53
356.74	0.56	30.67
295.61	-2.50	35.46
231.87	-5.40	38.46
164.48	-8.47	39.45
93.61	-11.91	38.40
20.63	-15.88	35.61
-53.40	-20.51	31.45
-127.18	-25.69	26.11
-199.41	-31.27	19.79
-269.46	-37.05	12.72
-336.64	-42.85	5.04
-400.21	-48.53	-2.81
-459.11	-54.00	-10.37
-511.56	-59.26	-17.14
-556.02	-64.23	-22.65
-591.83	-68.61	-26.57
-617.31	-71.86	-28.86
-630.25	-73.64	-29.65
-630.82	-74.06	-29.16
-620.18	-73.22	-27.91
-599.12	-71.12	-26.31
-568.40	-67.83	-24.43
-528.64	-63.39	-22.28
-479.85	-57.94	-19.97
-422.57	-51.62	-17.64
-357.20	-44.37	-15.61
-283.70	-36.31	-14.05
-203.21	-27.54	-13.02
-117.99	-18.10	-12.49
-30.80	-8.19	-12.44
55.44	1.85	-12.86
138.28	11.65	-13.74
216.59	21.02	-15.08
289.44	29.75	-16.61
355.26	37.38	-18.13
412.37	43.44	-19.51
459.71	47.53	-20.68
497.21	49.66	-21.49
525.94	50.17	-21.79
546.52	49.43	-21.41
558.43	48.00	-20.42
561.04	46.31	-18.89
554.48	44.40	-16.87
539.71	42.08	-14.42
517.56	39.21	-11.47
488.65	35.78	-7.96
453.11	31.89	-3.82
411.20	27.67	0.79
364.24	23.31	5.62
313.96	19.01	10.35
261.17	14.90	14.62
206.13	10.98	18.13
148.35	6.93	20.71
87.02	2.33	22.39
22.50	-3.22	23.32
-44.51	-9.97	23.70
-114.41	-17.75	23.61
-186.99	-26.17	23.07
-261.06	-34.88	22.28
-334.62	-43.48	21.31
-404.50	-51.63	20.05
-467.50	-59.07	18.53
-522.03	-65.54	16.86
-567.13	-70.88	15.26
-601.27	-75.07	13.94
-623.09	-78.15	12.91
-631.40	-80.02	12.07
-625.29	-80.46	11.42
-605.57	-79.18	10.89
-573.59	-76.02	10.33
-529.68	-71.20	9.63
-475.24	-65.03	8.86
-412.55	-57.58	7.87
-343.66	-49.06	6.58
-270.25	-39.71	5.15
-193.62	-29.70	3.65
-114.10	-19.14	2.04
-32.32	-8.01	0.28
50.40	3.63	-1.70
132.12	15.59	-3.80
210.25	27.47	-5.97
282.63	38.62	-8.28
348.21	48.33	-10.71
406.55	56.00	-13.06
457.45	61.48	-15.09
501.30	64.85	-16.64
539.19	66.29	-17.59
571.69	66.18	-17.73
597.77	64.95	-16.98
615.56	62.80	-15.31
623.27	59.85	-12.68
619.40	56.15	-9.05
603.11	51.76	-4.38
574.15	46.73	1.25
533.19	41.14	7.61
482.01	35.19	14.32
423.13	29.16	20.83
359.69	23.22	26.31
294.68	17.30	30.09
229.80	11.45	31.96
165.25	5.63	32.28
100.22	-0.28	31.47
34.36	-6.29	29.79
-31.93	-12.37	27.43
-98.07	-18.58	24.61
-162.20	-25.10	21.18
-222.09	-32.02	16.98
-276.83	-39.32	12.09
-326.08	-46.91	6.78
-369.69	-54.85	1.43
-408.47	-63.11	-3.33
-443.73	-71.45	-6.95
-475.54	-79.31	-9.18
-502.72	-86.19	-10.07
-523.60	-91.46	-10.18
-536.77	-94.54	-10.13
-541.20	-95.27	-10.21
-536.06	-93.90	-10.47
-520.92	-90.79	-10.99
-496.75	-86.14	-11.63
-464.75	-80.13	-12.21
-424.81	-72.94	-12.72
-377.18	-64.73	-13.27
-323.15	-55.43	-13.89
-263.78	-45.02	-14.81
-199.77	-33.65	-16.04
-132.81	-21.57	-17.39
-64.92	-9.07	-18.85
2.27	3.44	-20.35
68.22	15.45	-21.86
132.35	26.54	-23.57
193.82	36.50	-25.76
251.82	45.15	-28.61
305.59	52.39	-32.16
353.82	58.06	-36.28
395.39	61.94	-40.74
430.43	63.99	-45.19
459.40	64.35	-49.20
482.30	63.47	-52.24
498.57	61.77	-53.93
507.47	59.36	-54.12
508.48	55.93	-52.81
500.96	51.22	-50.08
484.17	45.05	-45.98
457.45	37.46	-40.68
420.21	28.74	-34.44
371.87	19.40	-27.51
313.15	9.78	-20.24
246.63	0.17	-13.11
174.65	-9.04	-6.45
98.19	-17.65	-0.39
18.17	-25.48	4.91
-64.20	-32.59	9.21
-147.61	-39.09	12.37
-230.69	-44.89	14.30
-312.08	-49.79	15.04
-389.58	-53.83	14.76
-460.46	-57.03	13.56
-522.22	-59.42	11.67
-572.71	-61.14	9.51
-609.55	-62.32	7.37
-630.95	-62.91	5.61
-636.69	-62.57	4.31
-626.73	-60.90	3.37
-600.34	-57.59	2.42
-557.66	-52.59	1.24
-501.01	-46.03	-0.26
-433.39	-38.21	-2.10
-356.92	-29.64	-4.15
-273.37	-20.68	-6.27
-185.31	-11.27	-8.29
-95.52	-1.46	-10.10
-6.05	8.63	-11.77
81.99	18.77	-13.53
167.79	28.74	-15.72
249.59	38.14	-18.50
324.86	46.54	-21.77
391.03	53.48	-25.24
445.47	58.60	-28.39
486.63	61.61	-30.82
515.69	62.39	-32.22
534.91	61.07	-32.45
545.58	58.15	-31.37
548.19	54.08	-29.09
543.33	49.07	-25.87
531.26	43.32	-22.00
511.90	36.98	-17.65
484.90	30.20	-12.95
449.61	23.22	-7.95
406.02	16.27	-2.78
355.01	9.54	2.45
297.88	3.06	7.48
235.50	-3.09	12.08
169.18	-9.04	15.99
99.98	-14.91	19.14
28.19	-20.70	21.49
-45.41	-26.37	22.75
-120.00	-31.90	22.76
-195.29	-37.12	21.54
-270.58	-42.01	19.18
-344.44	-46.60	15.92
-414.69	-50.93	12.02
-478.55	-54.94	7.85
-533.77	-58.50	3.79
-579.21	-61.40	0.25
-614.74	-63.47	-2.41
-640.06	-64.67	-4.09
-654.57	-64.79	-4.97
-657.34	-63.51	-5.44
-647.30	-60.71	-5.97
-624.33	-56.43	-6.70
-588.74	-50.93	-7.53
-540.94	-44.68	-8.40
-482.05	-37.99	-9.38
-413.74	-30.99	-10.47
-338.24	-23.67	-11.62
-257.97	-15.87	-12.73
-174.70	-7.44	-13.70
-89.27	1.67	-14.57
-1.63	11.42	-15.51
87.69	21.74	-16.74
176.30	32.33	-18.45
261.18	42.58	-20.82
339.55	51.72	-23.88
409.28	59.01	-27.58
469.06	64.01	-31.84
518.59	66.68	-36.26
558.72	67.28	-40.30
590.45	66.24	-43.52
614.17	63.97	-45.62
629.81	60.70	-46.61
637.35	56.53	-46.67
636.34	51.50	-45.91
625.79	45.59	-44.34
605.55	38.85	-41.90
576.57	31.43	-38.41
539.85	23.68	-33.71
496.46	16.04	-27.85
447.55	8.97	-21.13
394.17	2.86	-13.99
336.87	-2.25	-7.11
275.71	-6.70	-0.95
210.48	-11.05	4.18
140.52	-15.81	8.26
65.05	-21.20	11.54
-15.88	-27.32	14.24
-101.23	-34.09	16.45
-189.17	-41.17	17.95
-277.32	-48.15	18.50
-363.35	-54.76	18.06
-445.46	-60.92	16.73
-521.66	-66.56	14.64
-590.00	-71.66	12.23
-648.67	-76.20	9.97
-696.01	-80.02	8.32
-730.62	-82.78	7.49
-751.54	-84.02	7.41
-757.76	-83.30	7.81
-748.19	-80.54	8.27
-722.47	-75.95	8.40
-681.44	-69.88	7.85
-627.62	-62.92	6.64
-564.97	-55.61	4.89
-497.14	-48.19	2.72
-426.36	-40.56	0.34
-353.97	-32.50	-1.98
-280.57	-23.89	-4.13
-206.73	-14.54	-6.18
-133.11	-4.31	-8.37
-60.46	6.74	-10.81
10.41	18.15	-13.48
78.57	29.10	-16.50
142.74	38.93	-19.99
201.66	47.23	-23.88
254.77	53.83	-28.01
303.06	58.97	-32.14
348.66	63.13	-36.03
393.73	66.64	-39.63
438.79	69.59	-42.87
481.86	72.02	-45.63
519.85	73.71	-47.82
550.31	73.99	-49.42
571.64	72.21	-50.33
583.49	68.24	-50.61
586.56	62.43	-50.38
581.65	55.50	-49.47
569.82	48.29	-47.68
552.15	41.43	-44.90
529.92	35.39	-41.04
504.31	30.33	-36.21
476.14	26.16	-30.63
445.02	22.71	-24.50
410.87	19.83	-18.16
375.27	17.21	-12.01
339.89	14.67	-6.39
305.34	12.45	-1.45
271.80	10.75	2.77
238.80	9.35	6.29
205.73	7.99	9.06
172.76	6.44	10.91
140.32	4.47	11.79
107.92	1.93	11.95
73.85	-1.28	11.76
37.22	-5.14	11.39
-2.48	-9.64	11.11
-45.56	-14.66	11.10
-90.77	-20.15	11.23
-136.30	-26.07	11.42
-180.58	-32.15	11.55
-222.28	-38.11	11.53
-261.17	-43.58	11.39
-297.23	-48.22	11.14
-330.00	-51.98	10.93
-359.90	-54.88	11.04
-387.44	-56.88	11.48
-412.74	-57.99	11.99
-434.82	-58.15	12.28
-452.62	-57.32	12.20
-465.92	-55.47	11.65
-474.50	-52.71	10.63
-478.14	-49.39	9.31
-477.70	-45.91	7.89
-475.13	-42.57	6.67
-471.06	-39.71	5.80
-464.61	-37.63	5.28
-455.81	-36.24	5.03
-445.16	-35.21	4.88
-432.10	-34.14	4.62
-417.44	-32.83	4.31
-402.03	-31.22	4.00
-384.88	-29.59	3.53
-365.53	-28.22	2.93
-345.15	-27.33	2.31
-324.12	-27.04	1.68
-302.18	-27.18	1.10
-278.96	-27.35	0.57
-253.43	-27.20	-0.06
-225.80	-26.32	-0.78
-196.79	-24.44	-1.67
-165.26	-21.60	-2.86
-130.36	-17.96	-4.38
-93.00	-13.76	-6.13
-54.40	-9.37	-7.99
-15.56	-5.19	-9.84
21.60	-1.43	-11.39
55.69	1.81	-12.53
88.10	4.58	-13.41
120.21	7.00	-14.15
151.42	9.19	-14.86
181.37	11.27	-15.58
210.25	13.22	-16.35
238.23	15.02	-17.21
265.26	16.59	-18.13
290.03	17.93	-18.91
310.84	18.92	-19.42
327.06	19.47	-19.63
339.42	19.52	-19.66
348.67	19.13	-19.61
355.62	18.47	-19.53
361.01	17.63	-19.46
364.85	16.71	-19.33
366.58	15.95	-18.98
366.22	15.45	-18.34
364.03	15.23	-17.44
359.73	15.30	-16.30
353.39	15.64	-15.00
344.95	16.15	-13.54
334.08	16.67	-11.93
321.35	17.18	-10.27
308.30	17.58	-8.67
296.10	17.82	-7.03
285.67	17.99	-5.23
278.05	18.28	-3.30
273.16	18.77	-1.24
269.98	19.42	0.93
267.88	20.14	3.04
265.81	20.81	5.04
262.69	21.39	6.82
258.88	21.80	8.22
254.36	21.97	9.33
248.78	21.98	10.28
242.70	21.95	11.13
236.59	21.83	12.00
229.55	21.60	13.09
221.64	21.34	14.36
213.66	21.00	15.68
205.10	20.48	16.99
196.26	19.89	18.04
188.53	19.35	18.59
181.99	18.80	18.70
176.26	18.18	18.54
170.85	17.38	18.41
164.45	16.42	18.62
156.63	15.34	19.16
148.32	14.17	19.90
140.01	12.86	20.73
131.86	11.61	21.53
124.49	10.56	22.07
118.01	9.76	22.25
112.03	9.25	21.94
106.59	8.93	21.07
101.07	8.57	19.85
94.29	7.99	18.62
85.99	7.16	17.54
76.39	6.19	16.66
65.69	5.21	15.93
54.33	4.20	15.24
42.54	3.04	14.51
29.80	1.65	13.66
15.68	-0.07	12.65
-0.46	-2.27	11.59
-18.89	-4.90	10.50
-39.28	-7.77	9.37
-61.07	-10.67	8.18
-84.19	-13.37	7.11
-108.49	-15.66	6.12
-133.21	-17.52	5.15
-158.05	-19.11	4.11
-182.51	-20.55	2.85
-205.43	-21.84	1.34
-225.73	-22.96	-0.39
-242.82	-23.80	-2.31
-256.03	-24.12	-4.20
-265.67	-23.74	-5.72
-272.13	-22.58	-6.70
-275.46	-20.89	-7.14
-276.14	-19.00	-6.94
-275.18	-17.14	-6.19
-272.54	-15.45	-5.17
-267.77	-14.04	-4.10
-261.69	-12.92	-3.09
-254.68	-11.87	-2.26
-246.71	-10.80	-1.52
-239.28	-9.77	-0.69
-233.88	-8.80	0.39
-230.77	-8.04	1.81
-230.41	-7.76	3.57
-232.13	-8.01	5.39
-234.27	-8.69	6.89
-237.14	-9.52	8.03
-240.60	-10.23	8.60
-242.73	-10.77	8.45
-243.37	-11.20	7.81
-243.75	-11.40	7.02
-243.40	-11.31	6.24
-241.87	-11.07	5.71
-240.03	-10.75	5.54
-237.64	-10.31	5.63
-234.31	-9.84	5.90
-230.76	-9.27	6.31
-226.23	-8.52	6.54
-220.82	-7.58	6.49
-216.23	-6.48	6.24
-211.09	-5.36	5.68
-203.97	-4.43	4.86
-196.81	-3.64	4.23
-190.92	-2.83	3.93
-185.53	-2.12	3.84
-181.73	-1.59	4.06
-180.61	-1.18	4.66
-180.93	-0.94	5.43
-182.22	-0.90	6.21
-184.30	-0.99	6.73
-184.98	-1.18	6.72
-183.21	-1.42	6.21
-178.74	-1.69	5.40
-171.48	-2.01	4.57
-163.58	-2.39	4.07
-157.22	-2.78	4.09
-151.67	-3.07	4.44
-146.10	-3.18	4.98
-140.85	-2.96	5.66
-134.42	-2.44	6.12
-124.90	-1.81	6.00
-112.27	-1.20	5.33
-95.98	-0.53	4.20
-74.83	0.15	2.69
-49.33	0.74	0.85
-20.76	1.13	-1.32
9.94	1.37	-3.84
42.48	1.50	-6.85
76.58	1.50	-10.33
111.21	1.38	-14.07
144.71	1.02	-17.78
175.99	0.37	-21.22
204.60	-0.43	-24.16
230.00	-1.12	-26.34
251.89	-1.52	-27.65
270.36	-1.47	-28.19
285.56	-1.01	-28.19
297.06	-0.22	-27.81
304.39	0.95	-27.13
307.82	2.51	-26.35
307.95	4.29	-25.73
304.90	6.17	-25.23
299.25	8.12	-24.82
291.97	10.08	-24.40
283.96	11.95	-23.82
276.50	13.47	-23.12
270.37	14.42	-22.32
266.25	14.81	-21.62
264.64	14.79	-21.17
264.96	14.48	-21.10
266.33	14.04	-21.37
268.13	13.60	-21.78
269.47	13.11	-22.06
269.41	12.55	-21.87
267.83	11.92	-21.00
264.97	11.21	-19.41
260.99	10.55	-17.17
256.45	10.10	-14.56
252.33	10.04	-11.91
249.13	10.61	-9.48
247.00	11.77	-7.48
245.46	13.27	-5.93
243.81	14.87	-4.78
241.93	16.38	-3.82
239.74	17.64	-2.87
236.84	18.58	-1.79
232.94	19.27	-0.45
227.97	19.80	1.26
221.85	20.27	3.31
215.09	20.78	5.48
208.91	21.33	7.51
203.91	21.90	9.17
199.38	22.42	10.39
194.51	22.80	11.22
189.27	22.99	11.73
183.55	22.85	12.04
177.00	22.31	12.32
169.61	21.29	12.66
161.35	19.78	13.14
152.21	17.89	13.81
142.81	15.80	14.56
133.78	13.66	15.24
125.36	11.66	15.80
117.65	9.90	16.25
110.18	8.44	16.67
102.57	7.23	17.17
94.91	6.09	17.85
86.90	4.75	18.67
78.40	3.17	19.49
69.51	1.40	20.19
60.26	-0.45	20.71
50.48	-2.13	20.94
40.10	-3.60	20.91
29.00	-5.03	20.65
16.24	-6.65	20.32
1.26	-8.46	19.98
-15.46	-10.39	19.59
-33.74	-12.55	19.05
-53.87	-15.11	18.34
-75.72	-18.06	17.41
-98.79	-21.26	16.25
-122.45	-24.51	14.90
-146.16	-27.63	13.50
-169.41	-30.35	12.15
-191.61	-32.55	10.82
-212.18	-34.24	9.44
-230.96	-35.37	7.89
-248.06	-35.90	6.10
-262.55	-35.80	4.00
-273.87	-35.37	1.69
-282.85	-34.89	-0.50
-289.56	-34.40	-2.37
-293.17	-33.81	-3.77
-293.64	-32.98	-4.69
-291.24	-31.75	-5.14
-286.73	-30.05	-5.18
-282.23	-28.04	-4.79
-279.05	-25.96	-3.99
-276.88	-24.10	-2.93
-275.62	-22.66	-1.66
-274.97	-21.59	-0.26
-273.25	-20.76	0.92
-269.95	-20.06	1.75
-265.62	-19.27	2.22
-260.10	-18.31	2.23
-255.07	-17.21	2.05
-252.53	-15.95	1.98
-252.04	-14.73	2.04
-253.30	-13.70	2.23
-255.86	-12.70	2.50
-256.93	-11.62	2.55
-254.55	-10.42	2.08
-249.70	-8.99	1.26
-243.14	-7.57	0.19
-235.41	-6.57	-0.87
-229.03	-6.19	-1.32
-224.76	-6.25	-0.94
-221.68	-6.60	0.16
-219.71	-6.98	1.85
-217.40	-7.10	3.56
-212.88	-6.91	4.77
-207.20	-6.47	5.50
-201.49	-5.93	5.74
-194.71	-5.59	5.40
-187.24	-5.62	4.75
-180.98	-6.06	4.37
-176.61	-6.91	4.50
-173.95	-7.87	5.26
-173.21	-8.53	6.59
-172.90	-8.55	8.06
-171.61	-7.90	9.30
-169.09	-6.80	10.03
-165.16	-5.60	10.11
-160.06	-4.70	9.73
-154.25	-4.35	9.15
-147.28	-4.55	8.47
-138.80	-5.15	7.91
-130.61	-5.80	7.81
-123.80	-6.26	8.16
-117.14	-6.39	8.60
-108.98	-6.15	8.75
-98.48	-5.57	8.40
-84.52	-4.75	7.40
-66.59	-3.91	5.82
-45.04	-3.28	3.63
-20.35	-3.07	1.00
6.38	-3.41	-1.75
33.52	-4.23	-4.32
58.74	-5.30	-6.39
80.68	-6.38	-7.84
99.30	-7.28	-8.82
115.14	-7.86	-9.57
128.84	-7.99	-10.29
141.06	-7.67	-11.06
152.48	-7.04	-11.94
163.20	-6.30	-12.93
172.65	-5.67	-13.98
180.29	-5.32	-15.06
185.28	-5.27	-15.96
186.84	-5.22	-16.42
185.28	-4.85	-16.44
181.93	-4.00	-16.15
178.55	-2.64	-15.82
176.23	-0.79	-15.65
175.60	1.42	-15.66
177.13	3.76	-15.81
180.57	5.89	-16.05
184.61	7.65	-16.29
188.05	9.04	-16.54
191.29	10.06	-16.87
194.83	10.83	-17.39
198.40	11.56	-17.97
202.04	12.42	-18.47
205.90	13.32	-18.81
210.15	14.24	-18.97
215.45	14.99	-19.06
221.67	15.36	-19.13
227.91	15.22	-19.18
233.48	14.55	-19.28
237.83	13.32	-19.40
240.49	11.68	-19.42
242.01	9.90	-19.35
243.18	8.28	-19.10
243.38	7.11	-18.47
242.55	6.53	-17.35
241.49	6.38	-15.87
240.20	6.44	-14.15
238.50	6.57	-12.33
236.48	6.62	-10.56
233.55	6.51	-8.94
229.43	6.31	-7.48
224.70	6.09	-6.15
220.15	5.90	-4.87
216.00	5.76	-3.60
213.12	5.78	-2.40
212.29	5.89	-1.34
212.93	6.13	-0.35
214.77	6.54	0.52
217.11	6.94	1.34
218.15	7.18	2.26
217.16	7.36	3.39
214.56	7.45	4.64
210.59	7.46	6.07
205.83	7.58	7.70
201.62	8.03	9.41
198.63	8.91	11.19
196.78	10.22	12.98
196.27	11.87	14.65
196.46	13.74	16.15
196.00	15.71	17.53
194.24	17.51	18.83
190.55	18.72	20.16
184.82	19.14	21.49
177.72	18.72	22.66
169.64	17.59	23.58
160.70	15.98	24.22
151.29	14.11	24.56
141.82	12.10	24.63
132.42	10.04	24.49
123.12	7.92	24.13
113.91	5.75	23.57
104.51	3.52	22.96
94.67	1.10	22.41
83.94	-1.58	22.04
72.12	-4.46	21.86
59.71	-7.36	21.67
47.19	-10.04	21.25
34.98	-12.16	20.49
23.28	-13.70	19.44
12.05	-14.86	18.18
1.06	-15.80	16.73
-10.39	-16.65	15.20
-22.92	-17.55	13.66
-37.04	-18.75	12.17
-53.55	-20.37	10.77
-72.51	-22.31	9.34
-93.35	-24.47	7.83
-115.45	-26.83	6.17
-138.19	-29.26	4.32
-161.16	-31.47	2.33
-184.16	-33.29	0.48
-207.01	-34.77	-1.02
-229.07	-35.92	-2.21
-249.65	-36.65	-3.14
-268.19	-36.88	-3.85
-284.16	-36.65	-4.40
-297.26	-36.04	-4.85
-307.59	-35.07	-5.15
-314.92	-33.76	-5.36
-319.13	-32.32	-5.52
-320.93	-30.90	-5.54
-321.31	-29.46	-5.26
-320.80	-27.93	-4.62
-319.40	-26.40	-3.65
-316.70	-24.85	-2.51
-311.77	-23.14	-1.42
-304.31	-21.23	-0.51
-296.12	-19.18	0.32
-288.49	-17.18	1.07
-282.07	-15.50	1.82
-278.32	-14.24	2.70
-276.83	-13.36	3.61
-275.76	-12.85	4.35
-274.17	-12.60	4.88
-271.24	-12.38	5.14
-265.58	-11.98	5.04
-257.93	-11.45	4.73
-250.02	-10.78	4.42
-242.05	-10.11	4.17
-235.43	-9.69	4.21
-232.13	-9.57	4.86
-230.30	-9.69	5.93
-228.31	-10.00	7.23
-226.23	-10.22	8.66
-222.58	-10.27	9.90
-217.32	-10.29	10.93
-212.56	-10.21	11.99
-208.19	-9.96	13.08
-203.15	-9.56	14.12
-198.40	-9.13	15.17
-194.48	-8.73	16.27
-190.52	-8.54	17.31
-187.03	-8.58	18.30
-184.19	-8.65	19.11
-179.88	-8.72	19.44
-173.65	-8.78	19.20
-166.56	-8.76	18.68
-158.97	-8.64	18.02
-151.13	-8.39	17.35
-142.51	-7.91	16.60
-131.84	-7.22	15.60
-119.84	-6.45	14.36
-108.25	-5.73	13.08
-96.88	-5.07	11.75
-83.81	-4.39	10.19
-68.47	-3.64	8.40
-51.30	-2.82	6.44
-32.47	-2.06	4.40
-13.09	-1.44	2.44
5.69	-0.96	0.69
24.12	-0.63	-1.01
43.47	-0.41	-2.89
64.81	-0.29	-5.14
87.91	-0.21	-7.79
112.14	-0.02	-10.69
137.17	0.33	-13.74
162.87	0.87	-16.91
188.89	1.49	-20.13
214.44	2.13	-23.24
238.30	2.72	-26.09
259.72	3.24	-28.59
278.52	3.68	-30.72
294.39	4.07	-32.35
306.90	4.49	-33.42
315.91	5.15	-33.85
321.38	6.14	-33.66
322.89	7.50	-32.86
320.87	9.08	-31.56
316.53	10.66	-30.04
310.57	12.06	-28.55
303.39	13.27	-27.17
295.40	14.30	-25.96
286.82	15.13	-25.01
278.43	15.84	-24.34
271.22	16.51	-23.80
265.46	17.33	-23.27
261.03	18.34	-22.69
257.93	19.42	-22.06
256.09	20.24	-21.41
255.50	20.59	-20.75
256.36	20.47	-20.11
257.94	20.10	-19.30
258.95	19.76	-18.13
258.72	19.61	-16.50
256.89	19.59	-14.39
